"                            StackExchange.ready(function () {"
"                                StackExchange.helpers.onClickDraftSave('#login-link');"
"                            });"
"                        </script>"
"                        <div class=""preferred-login google-login"">"
"                            <p><span class=""icon""></span><span>Sign up using Google</span></p>"
"                        </div>"
"                        <div class=""preferred-login facebook-login"">"
"                            <p><span class=""icon""></span><span>Sign up using Facebook</span></p>"
"                        </div>"
"                        <div class=""preferred-login stackexchange-login"">"
"                            <p><span class=""icon""></span><span>Sign up using Email and Password</span></p>"
"                        </div>"
"                    </div>"
"                    <input type=""hidden"" name=""manual-openid"" class=""manual-openid"" />"
"                    <input type=""hidden"" name=""use-facebook"" class=""use-facebook"" value=""false"" />"
"                    <input type=""hidden"" name=""use-google"" class=""use-google"" value=""false"" />"
"                    <input type=""button"" class=""submit-openid"" value=""Submit"" style=""display:none"" />"
"                    <div class=""new-login-right"">"
"                                <h3>Post as a guest</h3>"
"    <div class=""form-item"">"
"        <table>"
"        <tr>"
"                    <td class=""vm"">"
"                <div>"
"                    <label for=""display-name"">Name</label>"
"                    <input id=""display-name"" name=""display-name"" type=""text"" size=""30"" maxlength=""30"" value="""" tabindex=""105"">"
"                </div>"
"                <div>"
"                    <label for=""m-address"">Email</label>"
"                    <input id=""m-address"" name=""m-address"" type=""email"" size=""30"" maxlength=""100"" value="""" tabindex=""106"" placeholder=""required"
"                </div>"
"            </td>"
"        </tr>"
"        </table>"
"    </div>"
""
"                    </div>"
"                </div>"
"            </div>"
"            <script>"
"                StackExchange.ready("
"                    function () {"
"                        StackExchange.openid.initPostLogin('.new-post-login'"
"                    }"
"                );"
"            </script>"
"            <noscript>"
"                        <h3>Post as a guest</h3>"
"    <div class=""form-item"">"
"        <table>"
"        <tr>"
"                    <td class=""vm"">"
"                <div>"
"                    <label for=""display-name"">Name</label>"
"                    <input id=""display-name"" name=""display-name"" type=""text"" size=""30"" maxlength=""30"" value="""" tabindex=""105"">"
"                </div>"
"                <div>"
"                    <label for=""m-address"">Email</label>"
"                    <input id=""m-address"" name=""m-address"" type=""email"" size=""30"" maxlength=""100"" value="""" tabindex=""106"" placeholder=""required"
"                </div>"
"            </td>"
"        </tr>"
"        </table>"
"    </div>"
""
"            </noscript>"
""
"							</div>"
"           "
"															<div class=""form-submit cbt"">"
"									<input id=""submit-button"" type=""submit"" value=""Post Your Answer"" tabindex=""110"">"
"									<a href=""#"" class=""btn-clear discard-answer dno"">discard</a>"
""
"<p class=""privacy-policy-agreement"">"
"By posting your answer"
"<input type=""hidden"" name=""legalLinksShown"" value=""1"" />								</div>"
"						</form>"
""
""
""
"						<h2 class=""bottom-notice"" data-loc=""1"">"
"							Browse other questions tagged <a href=""/questions/tagged/javascript"" class=""post-tag"" title=""show questions tagged &#39;javascript&#39;"" rel=""tag"">javascript</a> <a href=""/questions/tagged/php"" class=""post-tag"" title=""show questions tagged &#39;php&#39;"" rel=""tag"">php</a> <a href=""/questions/tagged/jquery"" class=""post-tag"" title=""show questions tagged &#39;jquery&#39;"" rel=""tag"">jquery</a> <a href=""/questions/tagged/ajax"" class=""post-tag"" title=""show questions tagged &#39;ajax&#39;"" rel=""tag"">ajax</a> <a href=""/questions/tagged/session"" class=""post-tag"" title=""show questions tagged &#39;session&#39;"" rel=""tag"">session</a>  or <a href=""/questions/ask"">ask your own question</a>.						</h2>"
"			</div>"
"		</div>"
"				<div id=""sidebar"" class=""show-votes"">"
"						    <div class=""module question-stats"">"
"			        <table id=""qinfo"">"
"			            <tr>"
"			                <td>"
"			                    <p class=""label-key"">asked</p>"
"			                </td>"
"			                <td style=""padding-left: 10px"">"
"			                    <p class=""label-key"" title=""2015-11-16 15:15:40Z""><b>1 year ago</b></p>"
"			                </td>"
"			            </tr>"
"			            <tr>"
"			                <td>"
"			                    <p class=""label-key"">viewed</p>"
"			                </td>"
""
"			                <td style=""padding-left: 10px"">"
"			                    <p class=""label-key"">"
"			                        <b>450 times</b>"
"			                    </p>"
"			                </td>"
"			            </tr>"
"			        </table>"
"			    </div>"
"			<div class=""module community-bulletin"" data-tracker=""cb=1"">"
"    <div class=""related"">"
"                <div class=""bulletin-title"">"
"                    Blog"
"                </div>"
"                <hr />"
"    <div class=""spacer"">"
"        <div class=""bulletin-item-type"">"
"                <a href=""http://stackoverflow.blog/2017/01/Stack-Overflow-Podcast-100-Jeff-Atwood-Is-Back-For-Today/"" class=""question-hyperlink"">"
"<div class=""favicon favicon-stackexchangemeta"" title=""Meta Stack Exchange""></div>                </a>"
"            </div>"
"                <div class=""bulletin-item-content"">"
"                    <a href=""http://stackoverflow.blog/2017/01/Stack-Overflow-Podcast-100-Jeff-Atwood-Is-Back-For-Today/"" class=""question-hyperlink"">Stack Overflow Podcast #100 - Jeff Atwood Is Back! (For Today)</a>"
"                </div>"
"                <br class=""cbt"" />"
"            </div>"
"    <div class=""spacer"">"
"        <div class=""bulletin-item-type"">"
"                <a href=""http://stackoverflow.blog/2017/01/Developers-without-Borders-The-Global-Stack-Overflow-Network/"" class=""question-hyperlink"">"
"<div class=""favicon favicon-stackexchangemeta"" title=""Meta Stack Exchange""></div>                </a>"
"            </div>"
"                <div class=""bulletin-item-content"">"
"                    <a href=""http://stackoverflow.blog/2017/01/Developers-without-Borders-The-Global-Stack-Overflow-Network/"" class=""question-hyperlink"">Developers without Borders: The Global Stack Overflow Network</a>"
"                </div>"
"                <br class=""cbt"" />"
"            </div>"
"    </div>"
"</div>			"
"			<script>"
"                var ados = ados || {}; ados.run = ados.run || [];"
"                ados.run.push(function () { ados_add_placement(22"
"            </script>"
"            <div class=""everyonelovesstackoverflow"" id=""adzerk222099092""></div>"
"            <div id=""hireme""></div>"
"        <script>"
"window.clcfl_request = 'AhroaHnASdQIAAAAAJfPAgICAAAAAgAAAAAkAAAAfGphdmFzY3JpcHR8cGhwfGpxdWVyeXxhamF4fHNlc3Npb258AOSIQKXUOQLE_2U';"
";(function(n){var t"
"			"
""
"            "
""
"				<div class=""module sidebar-related"">"
"					<h4 id=""h-related"">Related</h4>"
"                    <div class=""related js-gps-related-questions"" data-tracker=""rq=1"">"
"                        <div class=""spacer""><a href=""/q/133310"" title=""Vote score (upvotes - downvotes)""><div class=""answer-votes answered-accepted large"">790</div></a><a href=""/questions/133310/how-can-i-get-jquery-to-perform-a-synchronous-rather-than-asynchronous-ajax-re"" class=""question-hyperlink"">How can I get jQuery to perform a synchronous"
"                    </div>"
"				</div>"
"            "
"<div id=""hot-network-questions"" class=""module"">"
"    <h4>"
"        <a href=""//stackexchange.com/questions?tab=hot"" "
"           class=""js-gps-track"" "
"           data-gps-track=""posts_hot_network.click({ item_type:1"
"            Hot Network Questions"
"        </a>"
"    </h4>"
"    <ul>"
"            <li >"
"                <div class=""favicon favicon-dba"" title=""Database Administrators Stack Exchange""></div><a href=""http://dba.stackexchange.com/questions/162670/sql-server-nolock-vs-nolock"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    SQL Server - (NOLOCK) VS NOLOCK"
"                </a>"
""
"            </li>"
"            <li >"
"                <div class=""favicon favicon-history"" title=""History Stack Exchange""></div><a href=""http://history.stackexchange.com/questions/35206/how-did-ships-acquire-targets-beyond-the-horizon-in-wwi"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How did ships acquire targets beyond the horizon in WWI?"
"                </a>"
""
"            </li>"
"            <li >"
"                <div class=""favicon favicon-rpg"" title=""Role-playing Games Stack Exchange""></div><a href=""http://rpg.stackexchange.com/questions/93983/how-does-one-treat-dungeon-worlds-princess-class-move-unicorn"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How does one treat Dungeon World&#39;s Princess class move: Unicorn?"
"                </a>"
""
"            </li>"
"            <li >"
"                <div class=""favicon favicon-latin"" title=""Latin Language Stack Exchange""></div><a href=""http://latin.stackexchange.com/questions/2521/what-is-the-significance-of-the-different-declensions-and-conjugations"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    What is the significance of the different declensions and conjugations?"
"                </a>"
""
"            </li>"
"            <li >"
"                <div class=""favicon favicon-rpg"" title=""Role-playing Games Stack Exchange""></div><a href=""http://rpg.stackexchange.com/questions/94004/is-a-rakshasa-immune-to-animate-objects"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Is a Rakshasa immune to Animate Objects?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-codegolf"" title=""Programming Puzzles &amp; Code Golf Stack Exchange""></div><a href=""http://codegolf.stackexchange.com/questions/108508/write-a-haiku-w-detector"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Write a haiku-w detector"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-movies"" title=""Movies &amp; TV Stack Exchange""></div><a href=""http://movies.stackexchange.com/questions/67776/is-it-true-that-none-of-the-cast-knew-what-to-expect-in-the-famous-chestburster"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Is it true that none of the cast knew what to expect in the famous &quot;chestburster scene&quot; in Alien?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-money"" title=""Personal Finance &amp; Money Stack Exchange""></div><a href=""http://money.stackexchange.com/questions/75445/i-cosigned-on-a-house-for-my-brother"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    I cosigned on a house for my brother"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-bicycles"" title=""Bicycles Stack Exchange""></div><a href=""http://bicycles.stackexchange.com/questions/45060/how-do-you-spot-fake-campagnolo-boras"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How do you spot fake Campagnolo Bora&#39;s?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-physics"" title=""Physics Stack Exchange""></div><a href=""http://physics.stackexchange.com/questions/308566/isnt-dalemberts-wave-equation-enough-to-see-that-galilean-transformations-are"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Isn&#39;t D&#39;Alembert&#39;s wave equation enough to see that Galilean transformations are wrong?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-academia"" title=""Academia Stack Exchange""></div><a href=""http://academia.stackexchange.com/questions/84176/how-critical-is-ta-experience-in-grad-school-if-i-want-to-pursue-a-career-in-aca"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How critical is TA experience in grad school if I want to pursue a career in academia?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-askubuntu"" title=""Ask Ubuntu""></div><a href=""http://askubuntu.com/questions/878017/how-do-i-change-the-hostname-on-an-ubuntu-core-system"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How do I change the hostname on an Ubuntu Core system?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-aviation"" title=""Aviation Stack Exchange""></div><a href=""http://aviation.stackexchange.com/questions/35121/why-would-a-rat-be-deployed-at-takeoff"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Why would a RAT be deployed at takeoff?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-crypto"" title=""Cryptography Stack Exchange""></div><a href=""http://crypto.stackexchange.com/questions/43272/why-is-writing-your-own-encryption-discouraged"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Why is writing your own encryption discouraged?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-writers"" title=""Writers Stack Exchange""></div><a href=""http://writers.stackexchange.com/questions/26392/how-to-manage-extensive-notes"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How to manage extensive notes?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-gaming"" title=""Arqade""></div><a href=""http://gaming.stackexchange.com/questions/299373/non-magical-elemental-damage-in-skyrim"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Non magical elemental damage in Skyrim"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-skeptics"" title=""Skeptics Stack Exchange""></div><a href=""http://skeptics.stackexchange.com/questions/36946/did-donald-trump-exclude-muslim-countries-in-which-he-does-business-from-the-rec"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Did Donald Trump exclude Muslim countries in which he does business from the recent entry ban?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-movies"" title=""Movies &amp; TV Stack Exchange""></div><a href=""http://movies.stackexchange.com/questions/67749/were-oranges-an-intentional-use-of-symbolism-by-filmmakers"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Were oranges an intentional use of symbolism by filmmakers?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-worldbuilding"" title=""Worldbuilding Stack Exchange""></div><a href=""http://worldbuilding.stackexchange.com/questions/69576/practicality-of-a-thorium-powered-superheated-steam-car"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Practicality of a thorium-powered"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-academia"" title=""Academia Stack Exchange""></div><a href=""http://academia.stackexchange.com/questions/84117/should-i-send-a-letter-of-recommendation-directly-to-a-student"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Should I send a letter of recommendation directly to a student?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-worldbuilding"" title=""Worldbuilding Stack Exchange""></div><a href=""http://worldbuilding.stackexchange.com/questions/69564/how-could-immortal-children-age-faster-than-immortal-adults"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    How could immortal children age faster than immortal adults?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-scifi"" title=""Science Fiction &amp; Fantasy Stack Exchange""></div><a href=""http://scifi.stackexchange.com/questions/151367/why-do-ships-burn-in-space-when-hit-by-lasers"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Why do ships burn in space when hit by lasers?"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-politics"" title=""Politics Stack Exchange""></div><a href=""http://politics.stackexchange.com/questions/14985/trumps-temporary-ban-and-green-card-holders"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    Trump&#39;s temporary ban and green card holders"
"                </a>"
""
"            </li>"
"            <li class=""dno js-hidden"">"
"                <div class=""favicon favicon-unix"" title=""Unix &amp; Linux Stack Exchange""></div><a href=""http://unix.stackexchange.com/questions/341386/how-to-print-if-a-line-contains-specific-pattern-and-not-to-print-if-it-not-cont"" class=""js-gps-track"" data-gps-track=""site.switch({ item_type:11"
"                    how to print if a line contains specific pattern and not to print if it not contain the pattern"
"                </a>"
""
"            </li>"
"    </ul>"
""
"        <a href=""#"" "
"           class=""show-more js-show-more js-gps-track"" "
"           data-gps-track=""posts_hot_network.click({ item_type:3"
"            more hot questions"
"        </a>"
"</div>"
"		</div>"
"	"
"<div id=""feed-link"">"
"    <div id=""feed-link-text"">"
"        <a href=""/feeds/question/33738647"" title=""feed of this question and its answers"">"
"            <span class=""feed-icon""></span>question feed"
"        </a>"
"    </div>"
"</div>	<script>"
"StackExchange.ready(function(){$.get('/posts/33738647/ivc/11ed');});"
"</script>"
"<noscript>"
"    <div><img src=""/posts/33738647/ivc/11ed"" class=""dno"" alt="""" width=""0"" height=""0""></div>"
"</noscript><div style=""display:none"" id=""prettify-lang"">lang-php</div></div>"
""
""
"        </div>"
"    </div>"
"    <div id=""footer"" class=""categories"">"
"        <div class=""footerwrap"">            "
"            <div id=""footer-menu"">"
"                <div class=""top-footer-links"">"
"                    <a href=""http://stackoverflow.com/company/about"">about us</a>"
"                        <a href=""/tour"">tour</a>"
"                    <a href=""/help"">help</a>"
"                    <a href=""http://stackoverflow.blog?blb=1"">blog</a>"
"                        <a href=""http://chat.stackoverflow.com"">chat</a>"
"                    <a href=""http://data.stackexchange.com"">data</a>"
"                    <a href=""http://stackexchange.com/legal"">legal</a>"
"                    <a href=""http://stackexchange.com/legal/privacy-policy"">privacy policy</a>"
"                    <a href=""http://stackoverflow.com/company/work-here"">work here</a>"
"                    <a href=""https://www.stackoverflowbusiness.com/advertise"">advertising info</a>"
"                        <a href=""http://stackoverflow.com/jobs/directory/developer-jobs"">developer jobs directory</a>"
""
"                    <a onclick='StackExchange.switchMobile(""on"")'>mobile</a>"
"                    <b><a href=""/contact"">contact us</a></b>"
"                        <b><a href=""http://meta.stackoverflow.com"">feedback</a></b>"
"                    "
"                </div>"
"                <div id=""footer-sites"">"
"                    <table>"
"    <tr>"
"            <th colspan=3>"
"                Technology"
"            </th>"
"            <th >"
"                Life / Arts"
"            </th>"
"            <th >"
"                Culture / Recreation"
"            </th>"
"            <th >"
"                Science"
"            </th>"
"            <th >"
"                Other"
"            </th>"
"    </tr>"
"    <tr>"
"            <td>"
"                <ol>"
"                        <li><a href=""//stackoverflow.com"" title=""professional and enthusiast programmers"">Stack Overflow</a></li>"
"                        <li><a href=""//serverfault.com"" title=""system and network administrators"">Server Fault</a></li>"
"                        <li><a href=""//superuser.com"" title=""computer enthusiasts and power users"">Super User</a></li>"
"                        <li><a href=""//webapps.stackexchange.com"" title=""power users of web applications"">Web Applications</a></li>"
"                        <li><a href=""//askubuntu.com"" title=""Ubuntu users and developers"">Ask Ubuntu</a></li>"
"                        <li><a href=""//webmasters.stackexchange.com"" title=""pro webmasters"">Webmasters</a></li>"
"                        <li><a href=""//gamedev.stackexchange.com"" title=""professional and independent game developers"">Game Development</a></li>"
"                        <li><a href=""//tex.stackexchange.com"" title=""users of TeX"
"                        <li><a href=""//softwareengineering.stackexchange.com"" title=""professionals"
"                        <li><a href=""//unix.stackexchange.com"" title=""users of Linux"
"                        <li><a href=""//apple.stackexchange.com"" title=""power users of Apple hardware and software"">Ask Different (Apple)</a></li>"
"                        <li><a href=""//wordpress.stackexchange.com"" title=""WordPress developers and administrators"">WordPress Development</a></li>"
"                            </ol></td><td><ol>"
"                        <li><a href=""//gis.stackexchange.com"" title=""cartographers"
"                        <li><a href=""//electronics.stackexchange.com"" title=""electronics and electrical engineering professionals"
"                        <li><a href=""//android.stackexchange.com"" title=""enthusiasts and power users of the Android operating system"">Android Enthusiasts</a></li>"
"                        <li><a href=""//security.stackexchange.com"" title=""information security professionals"">Information Security</a></li>"
"                        <li><a href=""//dba.stackexchange.com"" title=""database professionals who wish to improve their database skills and learn from others in the community"">Database Administrators</a></li>"
"                        <li><a href=""//drupal.stackexchange.com"" title=""Drupal developers and administrators"">Drupal Answers</a></li>"
"                        <li><a href=""//sharepoint.stackexchange.com"" title=""SharePoint enthusiasts"">SharePoint</a></li>"
"                        <li><a href=""//ux.stackexchange.com"" title=""user experience researchers and experts"">User Experience</a></li>"
"                        <li><a href=""//mathematica.stackexchange.com"" title=""users of Wolfram Mathematica"">Mathematica</a></li>"
"                        <li><a href=""//salesforce.stackexchange.com"" title=""Salesforce administrators"
"                        <li><a href=""//expressionengine.stackexchange.com"" title=""administrators"
"                        <li><a href=""//crypto.stackexchange.com"" title=""software developers"
"                            </ol></td><td><ol>"
"                        <li><a href=""//codereview.stackexchange.com"" title=""peer programmer code reviews"">Code Review</a></li>"
"                        <li><a href=""//magento.stackexchange.com"" title=""users of the Magento e-Commerce platform"">Magento</a></li>"
"                        <li><a href=""//dsp.stackexchange.com"" title=""practitioners of the art and science of signal"
"                        <li><a href=""//raspberrypi.stackexchange.com"" title=""users and developers of hardware and software for Raspberry Pi"">Raspberry Pi</a></li>"
"                        <li><a href=""//codegolf.stackexchange.com"" title=""programming puzzle enthusiasts and code golfers"">Programming Puzzles &amp; Code Golf</a></li>"
"                    "
"                        <li>"
"                            <a href=""http://stackexchange.com/sites#technology"" class=""more"">"
"                                more (7)"
"                            </a>"
"                        </li>"
"                </ol>"
"            </td>"
"            <td>"
"                <ol>"
"                        <li><a href=""//photo.stackexchange.com"" title=""professional"
"                        <li><a href=""//scifi.stackexchange.com"" title=""science fiction and fantasy enthusiasts"">Science Fiction &amp; Fantasy</a></li>"
"                        <li><a href=""//graphicdesign.stackexchange.com"" title=""Graphic Design professionals"
"                        <li><a href=""//movies.stackexchange.com"" title=""movie and tv enthusiasts"">Movies &amp; TV</a></li>"
"                        <li><a href=""//music.stackexchange.com"" title=""musicians"
"                        <li><a href=""//cooking.stackexchange.com"" title=""professional and amateur chefs"">Seasoned Advice (cooking)</a></li>"
"                        <li><a href=""//diy.stackexchange.com"" title=""contractors and serious DIYers"">Home Improvement</a></li>"
"                        <li><a href=""//money.stackexchange.com"" title=""people who want to be financially literate"">Personal Finance &amp; Money</a></li>"
"                        <li><a href=""//academia.stackexchange.com"" title=""academics and those enrolled in higher education"">Academia</a></li>"
"                    "
"                        <li>"
"                            <a href=""http://stackexchange.com/sites#lifearts"" class=""more"">"
"                                more (8)"
"                            </a>"
"                        </li>"
"                </ol>"
"            </td>"
"            <td>"
"                <ol>"
"                        <li><a href=""//english.stackexchange.com"" title=""linguists"
"                        <li><a href=""//skeptics.stackexchange.com"" title=""scientific skepticism"">Skeptics</a></li>"
"                        <li><a href=""//judaism.stackexchange.com"" title=""those who base their lives on Jewish law and tradition and anyone interested in learning more"">Mi Yodeya (Judaism)</a></li>"
"                        <li><a href=""//travel.stackexchange.com"" title=""road warriors and seasoned travelers"">Travel</a></li>"
"                        <li><a href=""//christianity.stackexchange.com"" title=""committed Christians"
"                        <li><a href=""//ell.stackexchange.com"" title=""speakers of other languages learning English"">English Language Learners</a></li>"
"                        <li><a href=""//japanese.stackexchange.com"" title=""students"
"                        <li><a href=""//gaming.stackexchange.com"" title=""passionate videogamers on all platforms"">Arqade (gaming)</a></li>"
"                        <li><a href=""//bicycles.stackexchange.com"" title=""people who build and repair bicycles"
"                        <li><a href=""//rpg.stackexchange.com"" title=""gamemasters and players of tabletop"
"                        <li><a href=""//anime.stackexchange.com"" title=""anime and manga fans"">Anime &amp; Manga</a></li>"
"                        <li><a href=""//mechanics.stackexchange.com"" title=""mechanics and DIY enthusiast owners of cars"
"                    "
"                        <li>"
"                            <a href=""http://stackexchange.com/sites#culturerecreation"" class=""more"">"
"                                more (17)"
"                            </a>"
"                        </li>"
"                </ol>"
"            </td>"
"            <td>"
"                <ol>"
"                        <li><a href=""//mathoverflow.net"" title=""professional mathematicians"">MathOverflow</a></li>"
"                        <li><a href=""//math.stackexchange.com"" title=""people studying math at any level and professionals in related fields"">Mathematics</a></li>"
"                        <li><a href=""//stats.stackexchange.com"" title=""people interested in statistics"
"                        <li><a href=""//cstheory.stackexchange.com"" title=""theoretical computer scientists and researchers in related fields"">Theoretical Computer Science</a></li>"
"                        <li><a href=""//physics.stackexchange.com"" title=""active researchers"
"                        <li><a href=""//chemistry.stackexchange.com"" title=""scientists"
"                        <li><a href=""//biology.stackexchange.com"" title=""biology researchers"
"                        <li><a href=""//cs.stackexchange.com"" title=""students"
"                        <li><a href=""//philosophy.stackexchange.com"" title=""those interested in the study of the fundamental nature of knowledge"
"                    "
"                        <li>"
"                            <a href=""http://stackexchange.com/sites#science"" class=""more"">"
"                                more (3)"
"                            </a>"
"                        </li>"
"                </ol>"
"            </td>"
"            <td>"
"                <ol>"
"                        <li><a href=""//meta.stackexchange.com"" title=""meta-discussion of the Stack Exchange family of Q&amp;A websites"">Meta Stack Exchange</a></li>"
"                        <li><a href=""//stackapps.com"" title=""apps"
"                        <li><a href=""//area51.stackexchange.com"" title=""proposing new sites in the Stack Exchange network"">Area 51</a></li>"
"                        <li><a href=""https://www.stackoverflowbusiness.com/talent"">Stack Overflow Talent</a></li>"
"                    "
"                </ol>"
"            </td>"
"    </tr>"
"</table>"
"                </div>"
"            </div>"
"            <div id=""copyright"">"
"                site design / logo &#169; 2017 Stack Exchange Inc; user contributions licensed under <a href=""https://creativecommons.org/licenses/by-sa/3.0/"" rel=""license"">cc by-sa 3.0</a> "
"                with <a href=""http://blog.stackoverflow.com/2009/06/attribution-required/"" rel=""license"">attribution required</a>"
"            </div>"
"            <div id=""svnrev"">"
"                rev 2017.1.30.24863"
"            </div>"
"                </div>"
"    </div>"
"    <noscript>"
"        <div id=""noscript-warning"">Stack Overflow works best with JavaScript enabled<img src=""https://pixel.quantserve.com/pixel/p-c1rF4kxgLUzNc.gif"" alt="""" class=""dno""></div>"
"    </noscript>"
""
"<script>var p = ""http"""
"<script>"
"    var ados = ados || {};"
"    ados.run = ados.run || [];"
"    "
"    "
"        "
"        ados.run.push(function () {"
"                setTimeout(function () { $(""#adzerk-user-match"").remove(); }"
"                ados_setKeywords('javascript"
"        });   "
"        "
"</script>"
""
"    <script>"
"            (function(i"
"                i['GoogleAnalyticsObject'] = r; i[r] = i[r] || function() { (i[r].q = i[r].q || []).push(arguments) }"
"                m = s.getElementsByTagName(o)[0]; a.async = 1; a.src = g; m.parentNode.insertBefore(a"
"            })(window"
"                ga('create'"
"                ga('create'"
"                ga('set'"
"                ga('pageData.set'"
"                ga('send'"
"                ga('pageData.send'"
"        var _qevents = _qevents || []"
"            _comscore = _comscore || [];"
"        (function () {"
"            var ssl='https:'==document.location.protocol"
"                s=document.getElementsByTagName('script')[0]"
"                qc=document.createElement('script');"
"                qc.async = true;"
"                qc.src = (ssl ? 'https://secure' : 'http://edge') + '.quantserve.com/quant.js';"
"                s.parentNode.insertBefore(qc"
"                _qevents.push({ qacct: ""p-c1rF4kxgLUzNc"" });"
"                            var sc=document.createElement('script');"
"                sc.async=true;"
"                sc.src=(ssl?'https://sb':'http://b') + '.scorecardresearch.com/beacon.js';"
"                s.parentNode.insertBefore(sc"
"                _comscore.push({ c1: ""2"""
"        })();"
""
"    </script>"
"        "
"    "
"            <script type=""text/javascript"">"
"                "
"                (function(appendChild) {"
"                    Node.prototype.appendChild = function() {"
"                        var parent = this;"
"                        var newNode = arguments[0];"
"                        if (parent.nodeName === 'HEAD'"
"                            && newNode"
"                            && newNode.nodeName === 'SCRIPT'"
"                            && newNode.src) {"
"                            "
"                            window.setTimeout(function() {"
"                                var result = newNode.src.match(/^https://maps.googleapis.com/maps/api/place/js/(w+)Service./i) || [];"
"                                var service = result[1];"
"                                if (service) {"
"                                    if (service === 'Autocompletion') service =  2;"
"                                    else if (service === 'Place') service = 1;"
"                                    else service = 0;"
"                                    StackExchange.using('gps'"
"                                        StackExchange.gps.track('google_maps_places_api.call'"
"                                    });"
"                                }"
"                            }"
"                        }"
"                        return appendChild.apply(this"
"                    };"
"                })(Node.prototype.appendChild);"
"            </script>"
"    </body>"
"</html>"
